cui1,rel,cui2_raw,cui2_resolved,rela,sab,cui2_name
C0919267,RO,A33959338,C5578875,may_treat,MED-RT,bevacizumab-maly
C0919267,RO,A35408265,C5710431,may_treat,MED-RT,bevacizumab-adcd
C0919267,RO,A37191863,C5881776,may_treat,MED-RT,bevacizumab-tnjn
C0919267,RO,A37481331,C6003485,may_treat,MED-RT,bevacizumab-nwgd
C0919270,RO,A28935811,C0003392,therapeutic_class_of,MED-RT,Antineoplastic Agent
C0919270,RO,A0051521,C0013182,has_contraindicated_drug,MED-RT,Drug Hypersensitivity
C0919270,RO,A0062898,C0017411,has_contraindicated_drug,MED-RT,"Genital Diseases, Female"
C0919270,RO,A0091005,C0027661,has_contraindicated_drug,MED-RT,"Neoplasms, Hormone-Dependent"
C0919270,RO,A0104436,C0032961,has_contraindicated_drug,MED-RT,Pregnancy
C0919270,RO,A0125797,C0040046,has_contraindicated_drug,MED-RT,Thrombophlebitis
C0919270,RO,A0032582,C1458155,has_contraindicated_drug,MED-RT,Breast Neoplasms
C0919292,RO,A0051521,C0013182,has_contraindicated_drug,MED-RT,Drug Hypersensitivity
C0919292,RO,A0077861,C0022925,has_contraindicated_drug,MED-RT,Lactation
C0919292,RO,A0104436,C0032961,has_contraindicated_drug,MED-RT,Pregnancy
C0919352,RO,A0051521,C0013182,has_contraindicated_drug,MED-RT,Drug Hypersensitivity
C0919352,RO,A28939259,C0279516,therapeutic_class_of,MED-RT,Antibacterial Agent
C0920269,RO,A24141821,C3658706,may_treat,MED-RT,pembrolizumab
C0920269,RO,A37821164,C6049519,may_treat,MED-RT,pembrolizumab-pmph
C0920350,RO,A31751080,C0040123,may_treat,MED-RT,thyroglobulin
C0920350,RO,A18542030,C0040134,may_treat,MED-RT,thyroid (USP)
C0920350,RO,A27391671,C0040165,may_treat,MED-RT,levothyroxine
C0920350,RO,A27389087,C0041014,may_treat,MED-RT,liothyronine
C0920350,RO,A31657656,C0079691,may_treat,MED-RT,levothyroxine sodium
C0920350,RO,A16790649,C0546882,may_treat,MED-RT,liothyronine sodium
C0920350,RO,A31672729,C1118156,may_treat,MED-RT,thyroid (beef)
C0920350,RO,A31720159,C3538368,may_treat,MED-RT,levothyroxine sodium anhydrous
C0935914,RO,A0104436,C0032961,has_contraindicated_drug,MED-RT,Pregnancy
C0935916,RO,A28935811,C0003392,therapeutic_class_of,MED-RT,Antineoplastic Agent
C0935916,RO,A0051521,C0013182,has_contraindicated_drug,MED-RT,Drug Hypersensitivity
C0935916,RO,A1366101,C0019087,has_contraindicated_drug,MED-RT,Hemorrhagic Disorders
C0935916,RO,A0104436,C0032961,has_contraindicated_drug,MED-RT,Pregnancy
C0935916,RO,A0125740,C0040034,has_contraindicated_drug,MED-RT,Thrombocytopenia
C0935942,RO,A28939258,C0003308,therapeutic_class_of,MED-RT,Antifungal Agent
C0935942,RO,A0051521,C0013182,has_contraindicated_drug,MED-RT,Drug Hypersensitivity
C0935989,RO,A28935811,C0003392,therapeutic_class_of,MED-RT,Antineoplastic Agent
C0936072,RO,A28936841,C0007680,therapeutic_class_of,MED-RT,Central Nervous System Agent
C0936072,RO,A0051521,C0013182,has_contraindicated_drug,MED-RT,Drug Hypersensitivity
C0936073,RO,A0035248,C0007222,has_contraindicated_drug,MED-RT,Cardiovascular Diseases
C0936073,RO,A0051521,C0013182,has_contraindicated_drug,MED-RT,Drug Hypersensitivity
C0936073,RO,A0073781,C0021390,has_contraindicated_drug,MED-RT,Inflammatory Bowel Diseases
C0936073,RO,A0110209,C0034885,has_contraindicated_drug,MED-RT,Rectal Neoplasms
C0936073,RO,A0119369,C0038218,has_contraindicated_drug,MED-RT,Status Asthmaticus
C0936073,RO,A6954513,C5848306,has_contraindicated_drug,MED-RT,Porphyrias
C0936126,RO,A0051521,C0013182,has_contraindicated_drug,MED-RT,Drug Hypersensitivity
C0936142,RO,A28935811,C0003392,therapeutic_class_of,MED-RT,Antineoplastic Agent
C0936142,RO,A0051521,C0013182,has_contraindicated_drug,MED-RT,Drug Hypersensitivity
C0936148,RO,A28939258,C0003308,therapeutic_class_of,MED-RT,Antifungal Agent
C0936148,RO,A0048863,C0012291,has_contraindicated_class,MED-RT,Dihydroergotamine
C0936148,RO,A0051521,C0013182,has_contraindicated_drug,MED-RT,Drug Hypersensitivity
C0936148,RO,A0055647,C0014710,has_contraindicated_class,MED-RT,Ergotamine
C0936148,RO,A0081060,C0024027,has_contraindicated_class,MED-RT,Lovastatin
C0936148,RO,A0101654,C0031935,has_contraindicated_drug,MED-RT,Pimozide
C0936148,RO,A0108637,C0034414,has_contraindicated_drug,MED-RT,Quinidine
C0936148,RO,A1381041,C0072980,has_contraindicated_class,MED-RT,Sirolimus
C0936148,RO,A0795905,C0074554,has_contraindicated_class,MED-RT,Simvastatin
C0936148,RO,A29480759,C0286651,has_contraindicated_class,MED-RT,Atorvastatin
C0936148,RO,A28938324,C2756999,has_contraindicated_mechanism_of_action,MED-RT,Hydroxymethylglutaryl-CoA Reductase Inhibitors
C0936148,RO,A31642761,C0024027,contraindicated_class_of,MED-RT,lovastatin
C0936148,RO,A31760799,C0074554,contraindicated_class_of,MED-RT,simvastatin
C0936215,RO,A31749292,C0034266,may_prevent,MED-RT,pyridoxal phosphate
C0936215,RO,A31749292,C0034266,may_treat,MED-RT,pyridoxal phosphate
C0936215,RO,A13271555,C0034272,may_prevent,MED-RT,pyridoxine
C0936215,RO,A13271555,C0034272,may_treat,MED-RT,pyridoxine
C0936215,RO,A31727740,C0087162,may_prevent,MED-RT,vitamin B6
C0936215,RO,A31727740,C0087162,may_treat,MED-RT,vitamin B6
C0936215,RO,A31704981,C0700496,may_prevent,MED-RT,pyridoxine hydrochloride
C0936215,RO,A31704981,C0700496,may_treat,MED-RT,pyridoxine hydrochloride
C0936215,RO,A31671579,C0772119,may_prevent,MED-RT,pyridoxine phosphoserinate
C0936215,RO,A31671579,C0772119,may_treat,MED-RT,pyridoxine phosphoserinate
C0936242,RO,A31661759,C0292818,contraindicated_class_of,MED-RT,ritonavir
C0936242,RO,A10339691,C0525678,contraindicated_class_of,MED-RT,rasagiline
C0936242,RO,A10351699,C0663733,contraindicated_class_of,MED-RT,tipranavir
C0936242,RO,A10387208,C0674432,contraindicated_class_of,MED-RT,lopinavir
C0936242,RO,A31636545,C0754188,contraindicated_class_of,MED-RT,amprenavir
C0936242,RO,A31655981,C1145759,contraindicated_class_of,MED-RT,atazanavir
C0936242,RO,A31638702,C1176383,contraindicated_class_of,MED-RT,atazanavir sulfate
C0936242,RO,A11266083,C1435444,contraindicated_class_of,MED-RT,darunavir
C0936242,RO,A19397274,C1615645,contraindicated_class_of,MED-RT,rasagiline mesylate
C0936242,RO,A16792375,C1725651,contraindicated_class_of,MED-RT,darunavir ethanolate
C0936242,RO,A24202365,C3852512,contraindicated_class_of,MED-RT,dasabuvir
C0936242,RO,A24202590,C3852670,contraindicated_class_of,MED-RT,ombitasvir
C0936242,RO,A24201510,C3864824,contraindicated_class_of,MED-RT,paritaprevir
C0936242,RO,A24301532,C3883272,contraindicated_class_of,MED-RT,dasabuvir sodium monohydrate
C0936242,RO,A24302295,C3883273,contraindicated_class_of,MED-RT,ombitasvir heminonahydrate
C0936242,RO,A24303739,C3883274,contraindicated_class_of,MED-RT,paritaprevir dihydrate
C0936242,RO,A31670362,C4045491,contraindicated_class_of,MED-RT,doravirine
C0936242,RO,A26687366,C4080053,contraindicated_class_of,MED-RT,grazoprevir
C0936242,RO,A31756611,C4255551,contraindicated_class_of,MED-RT,grazoprevir anhydrous
C0936242,RO,A32274469,C4519220,contraindicated_class_of,MED-RT,fostemsavir
C0936242,RO,A32274879,C5238054,contraindicated_class_of,MED-RT,fostemsavir tromethamine
C0936242,RO,A36019127,C5384292,contraindicated_class_of,MED-RT,darunavir propylene glycolate
C0936242,RO,A35582579,C5816368,contraindicated_class_of,MED-RT,darunavir hydrate
C0937606,RO,A0051521,C0013182,has_contraindicated_drug,MED-RT,Drug Hypersensitivity
C0937609,RO,A0020267,C0001621,has_contraindicated_drug,MED-RT,Adrenal Gland Diseases
C0937609,RO,A0051521,C0013182,has_contraindicated_drug,MED-RT,Drug Hypersensitivity
C0937609,RO,A0091005,C0027661,has_contraindicated_drug,MED-RT,"Neoplasms, Hormone-Dependent"
C0937609,RO,A0091428,C0027766,has_contraindicated_drug,MED-RT,Nervous System Neoplasms
C0937609,RO,A0096051,C0029927,has_contraindicated_drug,MED-RT,Ovarian Cysts
C0937609,RO,A0104436,C0032961,has_contraindicated_drug,MED-RT,Pregnancy
C0937609,RO,A0106149,C0033578,has_contraindicated_drug,MED-RT,Prostatic Neoplasms
C0937609,RO,A0107649,C0034013,has_contraindicated_drug,MED-RT,"Puberty, Precocious"
C0937609,RO,A0126025,C0040128,has_contraindicated_drug,MED-RT,Thyroid Diseases
C0937609,RO,A0130876,C0042134,has_contraindicated_drug,MED-RT,Uterine Hemorrhage
C0937609,RO,A18463304,C0085215,has_contraindicated_drug,MED-RT,Primary Ovarian Insufficiency
C0937609,RO,A7786660,C0376358,has_contraindicated_drug,MED-RT,Prostate Cancer
C0937609,RO,A0096066,C0919267,has_contraindicated_drug,MED-RT,Ovarian Neoplasms
C0937609,RO,A30275412,C4722072,therapeutic_class_of,MED-RT,"Hormonal Agents, Stimulant/Replacement/Modifying (Sex Hormones/Modifiers)"
C0937609,RO,A30275411,C4722093,therapeutic_class_of,MED-RT,"Hormonal Agents, Stimulant/Replacement/Modifying (Pituitary)"
C0937621,RO,A12994703,C0003811,has_contraindicated_drug,MED-RT,"Arrhythmias, Cardiac"
C0937621,RO,A28939656,C0007220,therapeutic_class_of,MED-RT,Cardiovascular Agent
C0937621,RO,A0051521,C0013182,has_contraindicated_drug,MED-RT,Drug Hypersensitivity
C0937621,RO,A0063450,C0017605,has_contraindicated_drug,MED-RT,"Glaucoma, Angle-Closure"
C0937621,RO,A28936289,C2757025,has_contraindicated_mechanism_of_action,MED-RT,Adrenergic Agonists
C0937622,RO,A0051521,C0013182,has_contraindicated_drug,MED-RT,Drug Hypersensitivity
C0937622,RO,A28940607,C0017173,therapeutic_class_of,MED-RT,Gastrointestinal Agent
C0937640,RO,A30275428,C4722090,therapeutic_class_of,MED-RT,Dermatological Agents
C0937846,RO,A0051521,C0013182,has_contraindicated_drug,MED-RT,Drug Hypersensitivity
C0937846,RO,A28940607,C0017173,therapeutic_class_of,MED-RT,Gastrointestinal Agent
C0937858,RO,A0070926,C0020517,has_contraindicated_drug,MED-RT,Hypersensitivity
C0937858,RO,A28934458,C0358514,therapeutic_class_of,MED-RT,Diagnostic Agent
C0937895,RO,A28936842,C0003204,therapeutic_class_of,MED-RT,Anti-infective Agent
C0937895,RO,A0047223,C0011608,has_contraindicated_drug,MED-RT,Dermatitis Herpetiformis
C0937895,RO,A0070926,C0020517,has_contraindicated_drug,MED-RT,Hypersensitivity
C0937895,RO,A0126025,C0040128,has_contraindicated_drug,MED-RT,Thyroid Diseases
C0937895,RO,A0131615,C0042384,has_contraindicated_drug,MED-RT,Vasculitis
C0937898,RO,A0023886,C0002963,has_contraindicated_drug,MED-RT,"Angina Pectoris, Variant"
C0937898,RO,A28936841,C0007680,therapeutic_class_of,MED-RT,Central Nervous System Agent
C0937898,RO,A0075869,C0007787,has_contraindicated_drug,MED-RT,"Ischemic Attack, Transient"
C0937898,RO,A0040283,C0009088,has_contraindicated_drug,MED-RT,Cluster Headache
C0937898,RO,A0042930,C0010073,has_contraindicated_drug,MED-RT,Coronary Vasospasm
C0937898,RO,A0051521,C0013182,has_contraindicated_drug,MED-RT,Drug Hypersensitivity
C0937898,RO,A0055647,C0014710,has_contraindicated_class,MED-RT,Ergotamine
C0937898,RO,A0070978,C0020538,has_contraindicated_drug,MED-RT,Hypertension
C0937898,RO,A0089429,C0027051,has_contraindicated_drug,MED-RT,Myocardial Infarction
C0937898,RO,A12985603,C0038454,has_contraindicated_drug,MED-RT,Stroke
C0937898,RO,A0099481,C0085096,has_contraindicated_drug,MED-RT,Peripheral Vascular Diseases
C0937898,RO,A8397359,C0154723,has_contraindicated_drug,MED-RT,Migraine with Aura
C0937898,RO,A28936349,C2756978,has_contraindicated_mechanism_of_action,MED-RT,Monoamine Oxidase Inhibitors
C0937916,RO,A0051521,C0013182,has_contraindicated_drug,MED-RT,Drug Hypersensitivity
C0937916,RO,A0104436,C0032961,has_contraindicated_drug,MED-RT,Pregnancy
C0937916,RO,A30275382,C4722060,therapeutic_class_of,MED-RT,Ophthalmic Agents
C0937917,RO,A0051521,C0013182,has_contraindicated_drug,MED-RT,Drug Hypersensitivity
C0937917,RO,A30275382,C4722060,therapeutic_class_of,MED-RT,Ophthalmic Agents
C0937926,RO,A0023661,C0002871,has_contraindicated_drug,MED-RT,Anemia
C0937926,RO,A28936459,C0003451,therapeutic_class_of,MED-RT,Antiviral Agent
C0937926,RO,A0051521,C0013182,has_contraindicated_drug,MED-RT,Drug Hypersensitivity
C0937926,RO,A0091971,C0027947,has_contraindicated_drug,MED-RT,Neutropenia
C0937926,RO,A0104436,C0032961,has_contraindicated_drug,MED-RT,Pregnancy
C0937926,RO,A0125740,C0040034,has_contraindicated_drug,MED-RT,Thrombocytopenia
C0937930,RO,A28939656,C0007220,therapeutic_class_of,MED-RT,Cardiovascular Agent
C0937932,RO,A0051521,C0013182,has_contraindicated_drug,MED-RT,Drug Hypersensitivity
C0937932,RO,A0063838,C2939465,has_contraindicated_drug,MED-RT,Glucosephosphate Dehydrogenase Deficiency
C0937932,RO,A30275399,C4722027,therapeutic_class_of,MED-RT,Blood Products/Modifiers/Volume Expanders
C0937950,RO,A0051521,C0013182,has_contraindicated_drug,MED-RT,Drug Hypersensitivity
C0937950,RO,A0070978,C0020538,has_contraindicated_drug,MED-RT,Hypertension
C0937950,RO,A0110279,C0034902,has_contraindicated_drug,MED-RT,"Red-Cell Aplasia, Pure"
C0937950,RO,A30275399,C4722027,therapeutic_class_of,MED-RT,Blood Products/Modifiers/Volume Expanders
C0937950,RO,A30275424,C4722432,therapeutic_class_of,MED-RT,"Hormonal Agents, Suppressant"
C0938482,RO,A28939656,C0007220,therapeutic_class_of,MED-RT,Cardiovascular Agent
C0939234,RO,A0051521,C0013182,has_contraindicated_drug,MED-RT,Drug Hypersensitivity
C0939234,RO,A31097592,C3714514,has_contraindicated_drug,MED-RT,Infections
C0939537,RO,A28935811,C0003392,therapeutic_class_of,MED-RT,Antineoplastic Agent
C0939537,RO,A0051521,C0013182,has_contraindicated_drug,MED-RT,Drug Hypersensitivity
C0939537,RO,A0104436,C0032961,has_contraindicated_drug,MED-RT,Pregnancy
C0939539,RO,A12994703,C0003811,has_contraindicated_drug,MED-RT,"Arrhythmias, Cardiac"
C0939539,RO,A0051521,C0013182,has_contraindicated_drug,MED-RT,Drug Hypersensitivity
C0939539,RO,A12985263,C0018801,has_contraindicated_drug,MED-RT,Heart Failure
C0939539,RO,A0089429,C0027051,has_contraindicated_drug,MED-RT,Myocardial Infarction
C0939803,RO,A28934872,C0282686,therapeutic_class_of,MED-RT,Respiratory System Agent
C0939803,RO,A30275428,C4722090,therapeutic_class_of,MED-RT,Dermatological Agents
C0939804,RO,A0051521,C0013182,has_contraindicated_drug,MED-RT,Drug Hypersensitivity
C0939804,RO,A0126109,C0040156,has_contraindicated_drug,MED-RT,Thyrotoxicosis
C0939804,RO,A30275428,C4722090,therapeutic_class_of,MED-RT,Dermatological Agents
C0939864,RO,A30275428,C4722090,therapeutic_class_of,MED-RT,Dermatological Agents
C0939876,RO,A0051521,C0013182,has_contraindicated_drug,MED-RT,Drug Hypersensitivity
C0939882,RO,A0051521,C0013182,has_contraindicated_drug,MED-RT,Drug Hypersensitivity
C0939882,RO,A0080699,C0023895,has_contraindicated_drug,MED-RT,Liver Diseases
C0939895,RO,A0028022,C0004364,has_contraindicated_drug,MED-RT,Autoimmune Diseases
C0939895,RO,A1366101,C0019087,has_contraindicated_drug,MED-RT,Hemorrhagic Disorders
C0939895,RO,A0089429,C0027051,has_contraindicated_drug,MED-RT,Myocardial Infarction
C0939895,RO,A28934458,C0358514,therapeutic_class_of,MED-RT,Diagnostic Agent
C0939895,RO,A30275352,C4722075,therapeutic_class_of,MED-RT,Immunological Agents
C0939895,RO,A30275428,C4722090,therapeutic_class_of,MED-RT,Dermatological Agents
C0939899,RO,A0028022,C0004364,has_contraindicated_drug,MED-RT,Autoimmune Diseases
C0939899,RO,A1366101,C0019087,has_contraindicated_drug,MED-RT,Hemorrhagic Disorders
C0939899,RO,A0089429,C0027051,has_contraindicated_drug,MED-RT,Myocardial Infarction
C0939899,RO,A28934458,C0358514,therapeutic_class_of,MED-RT,Diagnostic Agent
C0939899,RO,A30275352,C4722075,therapeutic_class_of,MED-RT,Immunological Agents
C0940885,RO,A0012207,C0700124,treats,MTHMST,Dilation
C0940903,RO,A1998843,C0940902,treats,MTHMST,Mucosal resection
C0947608,RO,A0027339,C0004096,has_contraindicated_drug,MED-RT,Asthma
C0947608,RO,A0035248,C0007222,has_contraindicated_drug,MED-RT,Cardiovascular Diseases
C0947608,RO,A0047877,C0011849,has_contraindicated_drug,MED-RT,Diabetes Mellitus
C0947608,RO,A0053805,C0013990,has_contraindicated_drug,MED-RT,Emphysema
C0947608,RO,A1366101,C0019087,has_contraindicated_drug,MED-RT,Hemorrhagic Disorders
C0947608,RO,A0104436,C0032961,has_contraindicated_drug,MED-RT,Pregnancy
C0947608,RO,A28934458,C0358514,therapeutic_class_of,MED-RT,Diagnostic Agent
C0947608,RO,A30275352,C4722075,therapeutic_class_of,MED-RT,Immunological Agents
C0947608,RO,A30275428,C4722090,therapeutic_class_of,MED-RT,Dermatological Agents
C0948089,RO,A31707487,C0068700,may_prevent,MED-RT,nicorandil
C0948245,RO,A17288635,C1609165,may_treat,MED-RT,tocilizumab
C0948245,RO,A36406992,C5873654,may_treat,MED-RT,tocilizumab-bavi
C0948245,RO,A36394216,C5911031,may_treat,MED-RT,tocilizumab-aazg
C0948245,RO,A37243335,C5979387,may_treat,MED-RT,tocilizumab-anoh
C0949217,RO,A0025378,C0003460,has_contraindicated_drug,MED-RT,Anuria
C0949217,RO,A28939656,C0007220,therapeutic_class_of,MED-RT,Cardiovascular Agent
C0949217,RO,A0047933,C0011881,has_contraindicated_drug,MED-RT,Diabetic Nephropathies
C0949217,RO,A0051521,C0013182,has_contraindicated_drug,MED-RT,Drug Hypersensitivity
C0949217,RO,A0070734,C0020461,has_contraindicated_drug,MED-RT,Hyperkalemia
C0949217,RO,A0103955,C0032821,has_contraindicated_class,MED-RT,Potassium
C0949217,RO,A0118681,C0037982,has_contraindicated_class,MED-RT,Spironolactone
C0949217,RO,A0121097,C0038760,has_contraindicated_class,MED-RT,Sulfonamides
C0949217,RO,A0128211,C0040869,has_contraindicated_class,MED-RT,Triamterene
C0949307,RO,A28936842,C0003204,therapeutic_class_of,MED-RT,Anti-infective Agent
C0949307,RO,A0051521,C0013182,has_contraindicated_drug,MED-RT,Drug Hypersensitivity
C0949312,RO,A0070926,C0020517,has_contraindicated_drug,MED-RT,Hypersensitivity
C0949312,RO,A26669932,C0035078,has_contraindicated_drug,MED-RT,Kidney Failure
C0949312,RO,A0291010,C0085605,has_contraindicated_drug,MED-RT,Liver Failure
C0949312,RO,A30275427,C4722077,therapeutic_class_of,MED-RT,Antidementia Agents
C0949322,RO,A0025378,C0003460,has_contraindicated_drug,MED-RT,Anuria
C0949322,RO,A0051521,C0013182,has_contraindicated_drug,MED-RT,Drug Hypersensitivity
C0949322,RO,A0074115,C1828121,has_contraindicated_drug,MED-RT,Injections
C0949359,RO,A28941299,C0003191,therapeutic_class_of,MED-RT,Antirheumatic Agent
C0949359,RO,A28935811,C0003392,therapeutic_class_of,MED-RT,Antineoplastic Agent
C0949359,RO,A0031546,C0005779,has_contraindicated_drug,MED-RT,Blood Coagulation Disorders
C0949359,RO,A0032578,C0006147,has_contraindicated_drug,MED-RT,Breast Feeding
C0949359,RO,A0051521,C0013182,has_contraindicated_drug,MED-RT,Drug Hypersensitivity
C0949359,RO,A0068526,C0019693,has_contraindicated_drug,MED-RT,HIV Infections
C0949359,RO,A0080700,C0023896,has_contraindicated_drug,MED-RT,"Liver Diseases, Alcoholic"
C0949359,RO,A0091971,C0027947,has_contraindicated_drug,MED-RT,Neutropenia
C0949359,RO,A0104436,C0032961,has_contraindicated_drug,MED-RT,Pregnancy
C0949359,RO,A26669932,C0035078,has_contraindicated_drug,MED-RT,Kidney Failure
C0949359,RO,A0125740,C0040034,has_contraindicated_drug,MED-RT,Thrombocytopenia
C0949359,RO,A30275428,C4722090,therapeutic_class_of,MED-RT,Dermatological Agents
C0949668,RO,A37383691,C4309999,may_prevent,MED-RT,gepotidacin
C0949668,RO,A37380802,C5238151,may_prevent,MED-RT,gepotidacin mesylate
C0949690,RO,A31764544,C0025041,may_treat,MED-RT,meclofenamate sodium
C0949690,RO,A31746807,C1289957,may_treat,MED-RT,meclofenamate
C0949896,RO,A34970486,C5227851,may_treat,MED-RT,Zaire ebolavirus (strain Kikwit-95) envelope glycoprotein
C0949896,RO,A32509175,C5432324,may_prevent,MED-RT,ansuvimab
C0949896,RO,A32509175,C5432324,may_treat,MED-RT,ansuvimab
C0949896,RO,A32506795,C5432354,may_prevent,MED-RT,ansuvimab-zykl
C0949896,RO,A32506795,C5432354,may_treat,MED-RT,ansuvimab-zykl
C0949896,RO,A34971359,C5763213,may_prevent,MED-RT,Zaire ebolavirus envelope glycoprotein
C0950080,RO,A10338246,C0245109,contraindicated_class_of,MED-RT,anakinra
C0950123,RO,A14209762,C2343589,may_treat,MED-RT,rilonacept
C0950124,RO,A31765276,C0083858,may_prevent,MED-RT,"L1 protein, human papillomavirus type 16 vaccine"
C0950124,RO,A31713157,C2344291,may_prevent,MED-RT,"L1 protein, human papillomavirus type 11 vaccine"
C0950124,RO,A31660918,C2344295,may_prevent,MED-RT,"L1 protein, human papillomavirus type 18 vaccine"
