cui1,rel,cui2,rela,sab
C0282686,RO,A37561144,has_therapeutic_class,MED-RT
C0282686,RO,A38235303,has_therapeutic_class,MED-RT
C0282849,RO,A0051521,has_contraindicated_drug,MED-RT
C0284906,RO,A0019713,has_contraindicated_drug,MED-RT
C0284906,RO,A28936584,therapeutic_class_of,MED-RT
C0284906,RO,A13000243,has_contraindicated_drug,MED-RT
C0284906,RO,A0037766,has_contraindicated_drug,MED-RT
C0284906,RO,A0051521,has_contraindicated_drug,MED-RT
C0284906,RO,A0073347,has_contraindicated_drug,MED-RT
C0284906,RO,A0104436,has_contraindicated_drug,MED-RT
C0284906,RO,A0116670,has_contraindicated_drug,MED-RT
C0284906,RO,A0914523,has_contraindicated_class,MED-RT
C0284906,RO,A0032418,has_contraindicated_drug,MED-RT
C0284906,RO,A0073352,has_contraindicated_drug,MED-RT
C0284941,RO,A28936841,therapeutic_class_of,MED-RT
C0284941,RO,A0051521,has_contraindicated_drug,MED-RT
C0284941,RO,A0077214,has_contraindicated_drug,MED-RT
C0285590,RO,A28935811,therapeutic_class_of,MED-RT
C0285590,RO,A0051521,has_contraindicated_drug,MED-RT
C0285590,RO,A0104436,has_contraindicated_drug,MED-RT
C0285590,RO,A0134135,has_contraindicated_drug,MED-RT
C0285590,RO,A30275425,therapeutic_class_of,MED-RT
C0286030,RO,A0051521,has_contraindicated_drug,MED-RT
C0286030,RO,A30275387,therapeutic_class_of,MED-RT
C0286079,RO,A0051521,has_contraindicated_drug,MED-RT
C0286079,RO,A0105105,has_contraindicated_class,MED-RT
C0286079,RO,A0121097,has_contraindicated_class,MED-RT
C0286079,RO,A30275382,therapeutic_class_of,MED-RT
C0286185,RO,A18723839,contraindicated_class_of,MED-RT
C0286185,RO,A31698390,contraindicated_class_of,MED-RT
C0286185,RO,A28939656,therapeutic_class_of,MED-RT
C0286186,RO,A28939656,therapeutic_class_of,MED-RT
C0286382,RO,A28940607,therapeutic_class_of,MED-RT
C0286650,RO,A28939656,therapeutic_class_of,MED-RT
C0286650,RO,A0051521,has_contraindicated_drug,MED-RT
C0286650,RO,A0077861,has_contraindicated_drug,MED-RT
C0286650,RO,A0080699,has_contraindicated_drug,MED-RT
C0286650,RO,A0104436,has_contraindicated_drug,MED-RT
C0286650,RO,A0291010,has_contraindicated_drug,MED-RT
C0286650,RO,A28939396,therapeutic_class_of,MED-RT
C0286651,RO,A28939656,therapeutic_class_of,MED-RT
C0286651,RO,A0051521,has_contraindicated_drug,MED-RT
C0286651,RO,A0077861,has_contraindicated_drug,MED-RT
C0286651,RO,A0080699,has_contraindicated_drug,MED-RT
C0286651,RO,A0104436,has_contraindicated_drug,MED-RT
C0286651,RO,A0291010,has_contraindicated_drug,MED-RT
C0286651,RO,A28939396,therapeutic_class_of,MED-RT
C0286651,RO,A11558779,contraindicated_class_of,MED-RT
C0286651,RO,A24202365,contraindicated_class_of,MED-RT
C0286651,RO,A24202590,contraindicated_class_of,MED-RT
C0286651,RO,A24201510,contraindicated_class_of,MED-RT
C0286651,RO,A24301532,contraindicated_class_of,MED-RT
C0286651,RO,A24302295,contraindicated_class_of,MED-RT
C0286651,RO,A24303739,contraindicated_class_of,MED-RT
C0286722,RO,A30275422,therapeutic_class_of,MED-RT
C0286737,RO,A0022870,has_contraindicated_class,MED-RT
C0286737,RO,A28936459,therapeutic_class_of,MED-RT
C0286737,RO,A0030033,has_contraindicated_class,MED-RT
C0286737,RO,A0048863,has_contraindicated_class,MED-RT
C0286737,RO,A0051521,has_contraindicated_drug,MED-RT
C0286737,RO,A0055636,has_contraindicated_class,MED-RT
C0286737,RO,A0055647,has_contraindicated_class,MED-RT
C0286737,RO,A2031728,has_contraindicated_class,MED-RT
C0286737,RO,A0059703,has_contraindicated_class,MED-RT
C0286737,RO,A0080699,has_contraindicated_drug,MED-RT
C0286737,RO,A0081060,has_contraindicated_class,MED-RT
C0286737,RO,A0085921,has_contraindicated_class,MED-RT
C0286737,RO,A0086639,has_contraindicated_class,MED-RT
C0286737,RO,A0101654,has_contraindicated_class,MED-RT
C0286737,RO,A0105847,has_contraindicated_class,MED-RT
C0286737,RO,A0108637,has_contraindicated_class,MED-RT
C0286737,RO,A0112544,has_contraindicated_class,MED-RT
C0286737,RO,A0128231,has_contraindicated_class,MED-RT
C0286737,RO,A0673817,has_contraindicated_class,MED-RT
C0286737,RO,A0795905,has_contraindicated_class,MED-RT
C0286737,RO,A0027307,has_contraindicated_class,MED-RT
C0286737,RO,A0124103,has_contraindicated_class,MED-RT
C0286737,RO,A28939341,has_contraindicated_physiologic_effect,MED-RT
C0286738,RO,A31695297,contraindicated_class_of,MED-RT
C0286738,RO,A31766877,contraindicated_class_of,MED-RT
C0286738,RO,A26687067,contraindicated_class_of,MED-RT
C0286738,RO,A26687366,contraindicated_class_of,MED-RT
C0286738,RO,A31756611,contraindicated_class_of,MED-RT
C0286738,RO,A0022870,has_contraindicated_class,MED-RT
C0286738,RO,A28936459,therapeutic_class_of,MED-RT
C0286738,RO,A0030033,has_contraindicated_class,MED-RT
C0286738,RO,A0048863,has_contraindicated_class,MED-RT
C0286738,RO,A0051521,has_contraindicated_drug,MED-RT
C0286738,RO,A0055636,has_contraindicated_class,MED-RT
C0286738,RO,A0055647,has_contraindicated_class,MED-RT
C0286738,RO,A0059703,has_contraindicated_class,MED-RT
C0286738,RO,A0080699,has_contraindicated_drug,MED-RT
C0286738,RO,A0081060,has_contraindicated_class,MED-RT
C0286738,RO,A0085921,has_contraindicated_class,MED-RT
C0286738,RO,A0086639,has_contraindicated_class,MED-RT
C0286738,RO,A0101654,has_contraindicated_class,MED-RT
C0286738,RO,A0105847,has_contraindicated_class,MED-RT
C0286738,RO,A0108637,has_contraindicated_class,MED-RT
C0286738,RO,A0112544,has_contraindicated_class,MED-RT
C0286738,RO,A0128231,has_contraindicated_class,MED-RT
C0286738,RO,A0673817,has_contraindicated_class,MED-RT
C0286738,RO,A0795905,has_contraindicated_class,MED-RT
C0286738,RO,A0027307,has_contraindicated_class,MED-RT
C0286738,RO,A0124103,has_contraindicated_class,MED-RT
C0286738,RO,A28939341,has_contraindicated_physiologic_effect,MED-RT
C0287041,RO,A28939656,therapeutic_class_of,MED-RT
C0287041,RO,A0047877,has_contraindicated_drug,MED-RT
C0287041,RO,A0051521,has_contraindicated_drug,MED-RT
C0287041,RO,A0070580,has_contraindicated_drug,MED-RT
C0287041,RO,A0071436,has_contraindicated_drug,MED-RT
C0287041,RO,A0104436,has_contraindicated_drug,MED-RT
C0287041,RO,A0110899,has_contraindicated_drug,MED-RT
C0287041,RO,A2330047,has_contraindicated_class,MED-RT
C0287573,RO,A0051521,has_contraindicated_drug,MED-RT
C0287573,RO,A26603459,has_contraindicated_class,MED-RT
C0287573,RO,A0086818,has_contraindicated_drug,MED-RT
C0287573,RO,A28939259,therapeutic_class_of,MED-RT
C0287573,RO,A18458594,has_contraindicated_drug,MED-RT
C0287707,RO,A28936841,therapeutic_class_of,MED-RT
C0287707,RO,A28934608,therapeutic_class_of,MED-RT
C0288165,RO,A31643837,contraindicated_with_disease,MED-RT
C0288165,RO,A31747397,contraindicated_with_disease,MED-RT
C0288165,RO,A10338278,contraindicated_class_of,MED-RT
C0288165,RO,A31661281,contraindicated_class_of,MED-RT
C0288165,RO,A31636545,contraindicated_class_of,MED-RT
C0288165,RO,A10483527,contraindicated_class_of,MED-RT
C0288165,RO,A31657663,contraindicated_class_of,MED-RT
C0288165,RO,A0022187,has_contraindicated_class,MED-RT
C0288165,RO,A28936459,therapeutic_class_of,MED-RT
C0288165,RO,A0048863,has_contraindicated_class,MED-RT
C0288165,RO,A0051521,has_contraindicated_drug,MED-RT
C0288165,RO,A0055636,has_contraindicated_class,MED-RT
C0288165,RO,A0055647,has_contraindicated_class,MED-RT
C0288165,RO,A2031728,has_contraindicated_class,MED-RT
C0288165,RO,A0085921,has_contraindicated_class,MED-RT
C0288165,RO,A0086639,has_contraindicated_class,MED-RT
C0288165,RO,A0101654,has_contraindicated_class,MED-RT
C0288165,RO,A0128231,has_contraindicated_class,MED-RT
C0288165,RO,A0673817,has_contraindicated_class,MED-RT
C0288165,RO,A0027307,has_contraindicated_class,MED-RT
C0288165,RO,A0124103,has_contraindicated_class,MED-RT
C0288171,RO,A28939656,therapeutic_class_of,MED-RT
C0288171,RO,A0051521,has_contraindicated_drug,MED-RT
C0288171,RO,A0070580,has_contraindicated_drug,MED-RT
C0288171,RO,A0071436,has_contraindicated_drug,MED-RT
C0288171,RO,A0104436,has_contraindicated_drug,MED-RT
C0288171,RO,A0110899,has_contraindicated_drug,MED-RT
C0288672,RO,A0026492,has_contraindicated_drug,MED-RT
C0288672,RO,A0032470,has_contraindicated_drug,MED-RT
C0288672,RO,A28939656,therapeutic_class_of,MED-RT
C0288672,RO,A0037008,has_contraindicated_drug,MED-RT
C0288672,RO,A0051521,has_contraindicated_drug,MED-RT
C0288672,RO,A0067245,has_contraindicated_drug,MED-RT
C0288672,RO,A0070978,has_contraindicated_drug,MED-RT
C0288672,RO,A0125740,has_contraindicated_drug,MED-RT
C0288672,RO,A0131615,has_contraindicated_drug,MED-RT
C0288672,RO,A0134275,has_contraindicated_drug,MED-RT
C0288792,RO,A0051521,has_contraindicated_drug,MED-RT
C0288792,RO,A0104436,has_contraindicated_drug,MED-RT
C0288792,RO,A30275428,therapeutic_class_of,MED-RT
C0289313,RO,A0051521,has_contraindicated_drug,MED-RT
C0289313,RO,A12985263,has_contraindicated_drug,MED-RT
C0289313,RO,A0080699,has_contraindicated_drug,MED-RT
C0289313,RO,A30275398,therapeutic_class_of,MED-RT
C0289432,RO,A0017901,has_contraindicated_drug,MED-RT
C0289432,RO,A0028364,has_contraindicated_class,MED-RT
C0289432,RO,A0051521,has_contraindicated_drug,MED-RT
C0289432,RO,A0070978,has_contraindicated_drug,MED-RT
C0289432,RO,A0127082,has_contraindicated_drug,MED-RT
C0289432,RO,A0566084,has_contraindicated_class,MED-RT
C0289432,RO,A28935380,has_contraindicated_mechanism_of_action,MED-RT
C0289432,RO,A30275371,therapeutic_class_of,MED-RT
C0289884,RO,A0051521,has_contraindicated_drug,MED-RT
C0289884,RO,A0082975,has_contraindicated_class,MED-RT
C0289884,RO,A30275352,therapeutic_class_of,MED-RT
C0290883,RO,A28935811,therapeutic_class_of,MED-RT
C0290883,RO,A7756763,has_contraindicated_drug,MED-RT
C0290883,RO,A0051521,has_contraindicated_drug,MED-RT
C0290883,RO,A0104436,has_contraindicated_drug,MED-RT
C0290883,RO,A0361861,has_contraindicated_drug,MED-RT
C0291140,RO,A0051521,has_contraindicated_drug,MED-RT
C0291140,RO,A30275422,therapeutic_class_of,MED-RT
C0291216,RO,A0051521,has_contraindicated_drug,MED-RT
C0291216,RO,A28934458,therapeutic_class_of,MED-RT
C0291771,RO,A15588713,has_contraindicated_drug,MED-RT
C0291771,RO,A28940386,therapeutic_class_of,MED-RT
C0291771,RO,A0040833,has_contraindicated_drug,MED-RT
C0291771,RO,A0042280,has_contraindicated_drug,MED-RT
C0291771,RO,A0043748,has_contraindicated_drug,MED-RT
C0291771,RO,A0050653,has_contraindicated_drug,MED-RT
C0291771,RO,A0051521,has_contraindicated_drug,MED-RT
C0291771,RO,A0075114,has_contraindicated_drug,MED-RT
C0291771,RO,A0075121,has_contraindicated_drug,MED-RT
C0291771,RO,A0080699,has_contraindicated_drug,MED-RT
C0291771,RO,A0084320,has_contraindicated_drug,MED-RT
C0291771,RO,A0125797,has_contraindicated_drug,MED-RT
C0291771,RO,A0060160,has_contraindicated_class,MED-RT
C0291771,RO,A0290995,has_contraindicated_drug,MED-RT
C0291771,RO,A1103379,has_contraindicated_drug,MED-RT
C0291771,RO,A0042301,has_contraindicated_drug,MED-RT
C0291771,RO,A28939273,has_contraindicated_physiologic_effect,MED-RT
C0291771,RO,A28940205,has_contraindicated_mechanism_of_action,MED-RT
C0291772,RO,A31692651,contraindicated_class_of,MED-RT
C0291772,RO,A31739813,contraindicated_class_of,MED-RT
C0291772,RO,A15588713,has_contraindicated_drug,MED-RT
C0291772,RO,A28940386,therapeutic_class_of,MED-RT
C0291772,RO,A0040833,has_contraindicated_drug,MED-RT
C0291772,RO,A0042280,has_contraindicated_drug,MED-RT
C0291772,RO,A0043748,has_contraindicated_drug,MED-RT
C0291772,RO,A0050653,has_contraindicated_drug,MED-RT
C0291772,RO,A0051521,has_contraindicated_drug,MED-RT
C0291772,RO,A0075114,has_contraindicated_drug,MED-RT
C0291772,RO,A0075121,has_contraindicated_drug,MED-RT
C0291772,RO,A0080699,has_contraindicated_drug,MED-RT
C0291772,RO,A0084320,has_contraindicated_drug,MED-RT
C0291772,RO,A0125797,has_contraindicated_drug,MED-RT
C0291772,RO,A0060160,has_contraindicated_class,MED-RT
C0291772,RO,A0290995,has_contraindicated_drug,MED-RT
C0291772,RO,A1103379,has_contraindicated_drug,MED-RT
C0291772,RO,A0042301,has_contraindicated_drug,MED-RT
C0291772,RO,A28939273,has_contraindicated_physiologic_effect,MED-RT
C0291772,RO,A28940205,has_contraindicated_mechanism_of_action,MED-RT
C0292818,RO,A31660439,contraindicated_class_of,MED-RT
C0292818,RO,A31685414,contraindicated_class_of,MED-RT
C0292818,RO,A31690582,contraindicated_class_of,MED-RT
C0292818,RO,A31655968,contraindicated_class_of,MED-RT
C0292818,RO,A31708074,contraindicated_class_of,MED-RT
C0292818,RO,A31638522,contraindicated_class_of,MED-RT
C0292818,RO,A31742901,contraindicated_class_of,MED-RT
C0292818,RO,A31709832,contraindicated_class_of,MED-RT
C0292818,RO,A32689695,contraindicated_class_of,MED-RT
C0292818,RO,A31658495,contraindicated_class_of,MED-RT
C0292818,RO,A31695297,contraindicated_class_of,MED-RT
C0292818,RO,A31748334,contraindicated_class_of,MED-RT
C0292818,RO,A31662061,contraindicated_class_of,MED-RT
C0292818,RO,A31679835,contraindicated_class_of,MED-RT
C0292818,RO,A31749432,contraindicated_class_of,MED-RT
C0292818,RO,A10338560,contraindicated_class_of,MED-RT
C0292818,RO,A10336826,contraindicated_class_of,MED-RT
C0292818,RO,A31741254,contraindicated_class_of,MED-RT
C0292818,RO,A16793076,contraindicated_class_of,MED-RT
C0292818,RO,A31708254,contraindicated_class_of,MED-RT
C0292818,RO,A16796761,contraindicated_class_of,MED-RT
C0292818,RO,A31762342,contraindicated_class_of,MED-RT
C0292818,RO,A31692668,contraindicated_class_of,MED-RT
C0292818,RO,A31744926,contraindicated_class_of,MED-RT
C0292818,RO,A31762344,contraindicated_class_of,MED-RT
C0292818,RO,A31710187,contraindicated_class_of,MED-RT
C0292818,RO,A31676079,contraindicated_class_of,MED-RT
C0292818,RO,A16791877,contraindicated_class_of,MED-RT
C0292818,RO,A31732040,contraindicated_class_of,MED-RT
C0292818,RO,A10339694,contraindicated_class_of,MED-RT
C0292818,RO,A31652828,contraindicated_class_of,MED-RT
C0292818,RO,A31635395,contraindicated_class_of,MED-RT
C0292818,RO,A31704983,contraindicated_class_of,MED-RT
C0292818,RO,A16788282,contraindicated_class_of,MED-RT
C0292818,RO,A31636545,contraindicated_class_of,MED-RT
C0292818,RO,A10351676,contraindicated_class_of,MED-RT
C0292818,RO,A16949976,contraindicated_class_of,MED-RT
C0292818,RO,A31654185,contraindicated_class_of,MED-RT
C0292818,RO,A31671575,contraindicated_class_of,MED-RT
C0292818,RO,A10387320,contraindicated_class_of,MED-RT
C0292818,RO,A31708320,contraindicated_class_of,MED-RT
C0292818,RO,A31666773,contraindicated_class_of,MED-RT
C0292818,RO,A15876621,contraindicated_class_of,MED-RT
C0292818,RO,A31712771,contraindicated_class_of,MED-RT
C0292818,RO,A18723839,contraindicated_class_of,MED-RT
C0292818,RO,A31698390,contraindicated_class_of,MED-RT
C0292818,RO,A24202590,contraindicated_class_of,MED-RT
C0292818,RO,A24201510,contraindicated_class_of,MED-RT
C0292818,RO,A24302295,contraindicated_class_of,MED-RT
C0292818,RO,A24303739,contraindicated_class_of,MED-RT
C0292818,RO,A31202890,contraindicated_class_of,MED-RT
C0292818,RO,A32687548,contraindicated_class_of,MED-RT
C0292818,RO,A0022870,has_contraindicated_class,MED-RT
C0292818,RO,A28936459,therapeutic_class_of,MED-RT
C0292818,RO,A0030033,has_contraindicated_class,MED-RT
C0292818,RO,A0040700,has_contraindicated_class,MED-RT
C0292818,RO,A0048863,has_contraindicated_class,MED-RT
C0292818,RO,A0051521,has_contraindicated_drug,MED-RT
C0292818,RO,A0055647,has_contraindicated_class,MED-RT
C0292818,RO,A0059703,has_contraindicated_class,MED-RT
C0292818,RO,A0081060,has_contraindicated_class,MED-RT
C0292818,RO,A0085921,has_contraindicated_class,MED-RT
C0292818,RO,A0086639,has_contraindicated_class,MED-RT
C0292818,RO,A0101654,has_contraindicated_class,MED-RT
C0292818,RO,A0105847,has_contraindicated_class,MED-RT
C0292818,RO,A0108637,has_contraindicated_class,MED-RT
C0292818,RO,A0112544,has_contraindicated_class,MED-RT
C0292818,RO,A0128231,has_contraindicated_class,MED-RT
C0292818,RO,A0159219,has_contraindicated_class,MED-RT
C0292818,RO,A0673817,has_contraindicated_class,MED-RT
C0292818,RO,A24835159,has_contraindicated_class,MED-RT
C0292818,RO,A0795905,has_contraindicated_class,MED-RT
C0292818,RO,A0027307,has_contraindicated_class,MED-RT
C0292818,RO,A0124103,has_contraindicated_class,MED-RT
C0292818,RO,A26643774,has_contraindicated_class,MED-RT
C0292818,RO,A29484450,has_contraindicated_class,MED-RT
C0292818,RO,A7786245,has_contraindicated_class,MED-RT
C0292818,RO,A26605960,has_contraindicated_class,MED-RT
C0292818,RO,A28939123,has_contraindicated_mechanism_of_action,MED-RT
C0292818,RO,A35390806,has_contraindicated_class,MED-RT
C0292818,RO,A32546052,has_contraindicated_class,MED-RT
C0292819,RO,A28936459,therapeutic_class_of,MED-RT
C0292819,RO,A0051521,has_contraindicated_drug,MED-RT
C0293359,RO,A0051521,has_contraindicated_drug,MED-RT
C0293359,RO,A0071248,has_contraindicated_drug,MED-RT
C0293359,RO,A30275398,therapeutic_class_of,MED-RT
C0296800,RO,A28936840,therapeutic_class_of,MED-RT
C0296800,RO,A0051521,has_contraindicated_drug,MED-RT
C0296806,RO,A28934458,therapeutic_class_of,MED-RT
C0297268,RO,A0051521,has_contraindicated_drug,MED-RT
C0297268,RO,A1366101,has_contraindicated_drug,MED-RT
C0297268,RO,A0125740,has_contraindicated_drug,MED-RT
C0297268,RO,A28934872,therapeutic_class_of,MED-RT
C0297269,RO,A0051521,has_contraindicated_drug,MED-RT
C0297269,RO,A1366101,has_contraindicated_drug,MED-RT
C0297269,RO,A0125740,has_contraindicated_drug,MED-RT
C0297269,RO,A28934872,therapeutic_class_of,MED-RT
C0297635,RO,A0023886,has_contraindicated_drug,MED-RT
C0297635,RO,A0075869,has_contraindicated_drug,MED-RT
C0297635,RO,A0042930,has_contraindicated_drug,MED-RT
C0297635,RO,A0051521,has_contraindicated_drug,MED-RT
C0297635,RO,A2031728,has_contraindicated_class,MED-RT
C0297635,RO,A0070978,has_contraindicated_drug,MED-RT
C0297635,RO,A0075857,has_contraindicated_drug,MED-RT
C0297635,RO,A12985603,has_contraindicated_drug,MED-RT
C0297635,RO,A0099481,has_contraindicated_drug,MED-RT
C0297635,RO,A10904977,has_contraindicated_drug,MED-RT
C0297635,RO,A18470945,has_contraindicated_drug,MED-RT
C0297635,RO,A18452522,has_contraindicated_drug,MED-RT
C0297635,RO,A28936349,has_contraindicated_mechanism_of_action,MED-RT
C0297635,RO,A30275410,therapeutic_class_of,MED-RT
C0298067,RO,A28936840,therapeutic_class_of,MED-RT
C0298130,RO,A0051521,has_contraindicated_drug,MED-RT
C0298130,RO,A28934872,therapeutic_class_of,MED-RT
C0299792,RO,A0051521,has_contraindicated_drug,MED-RT
C0299792,RO,A28934608,therapeutic_class_of,MED-RT
C0300205,RO,A0104436,has_contraindicated_drug,MED-RT
C0300205,RO,A30275412,therapeutic_class_of,MED-RT
C0301329,RO,A28939258,therapeutic_class_of,MED-RT
C0301331,RO,A28939258,therapeutic_class_of,MED-RT
C0301352,RO,A0051521,has_contraindicated_drug,MED-RT
C0301366,RO,A0051521,has_contraindicated_drug,MED-RT
C0301366,RO,A0130941,has_contraindicated_drug,MED-RT
C0301366,RO,A30275382,therapeutic_class_of,MED-RT
C0301369,RO,A28940607,therapeutic_class_of,MED-RT
C0301369,RO,A30275368,therapeutic_class_of,MED-RT
C0301370,RO,A0021381,has_contraindicated_drug,MED-RT
C0301370,RO,A0027339,has_contraindicated_drug,MED-RT
C0301370,RO,A0063442,has_contraindicated_drug,MED-RT
C0301370,RO,A0077214,has_contraindicated_drug,MED-RT
C0301370,RO,A0080699,has_contraindicated_drug,MED-RT
C0301370,RO,A0115076,has_contraindicated_drug,MED-RT
C0301370,RO,A28935612,has_contraindicated_physiologic_effect,MED-RT
C0301373,RO,A28940607,therapeutic_class_of,MED-RT
C0301374,RO,A0040833,has_contraindicated_drug,MED-RT
C0301374,RO,A0051521,has_contraindicated_drug,MED-RT
C0301374,RO,A28940607,therapeutic_class_of,MED-RT
C0301374,RO,A0063442,has_contraindicated_drug,MED-RT
C0301374,RO,A0067245,has_contraindicated_drug,MED-RT
C0301374,RO,A0075114,has_contraindicated_drug,MED-RT
C0301374,RO,A0088969,has_contraindicated_drug,MED-RT
