CUI1,CUI2,RELA,SAB
C2725005,C4722075,has_therapeutic_class,MED-RT
C2725008,C4722075,has_therapeutic_class,MED-RT
C2725260,C4722073,has_therapeutic_class,MED-RT
C2725262,C4722073,has_therapeutic_class,MED-RT
C2726165,C0358514,has_therapeutic_class,MED-RT
C2726165,C4722075,has_therapeutic_class,MED-RT
C2726165,C4722090,has_therapeutic_class,MED-RT
C2726765,C4722427,has_therapeutic_class,MED-RT
C2726767,C4722427,has_therapeutic_class,MED-RT
C2726769,C4722427,has_therapeutic_class,MED-RT
C2726771,C4722427,has_therapeutic_class,MED-RT
C2726834,C0279516,has_therapeutic_class,MED-RT
C2727836,C0358514,has_therapeutic_class,MED-RT
C2727836,C4722075,has_therapeutic_class,MED-RT
C2727836,C4722090,has_therapeutic_class,MED-RT
C2730005,C0279516,has_therapeutic_class,MED-RT
C2731839,C0358514,has_therapeutic_class,MED-RT
C2731839,C4722075,has_therapeutic_class,MED-RT
C2731839,C4722090,has_therapeutic_class,MED-RT
C2732002,C4722027,has_therapeutic_class,MED-RT
C2741584,C4722075,has_therapeutic_class,MED-RT
C2741586,C4722075,has_therapeutic_class,MED-RT
C2741588,C4722075,has_therapeutic_class,MED-RT
C2741590,C4722075,has_therapeutic_class,MED-RT
C2742502,C0003392,has_therapeutic_class,MED-RT
C2742503,C0003392,has_therapeutic_class,MED-RT
C2742797,C4722055,has_therapeutic_class,MED-RT
C2742797,C4722075,has_therapeutic_class,MED-RT
C2743673,C4722052,has_therapeutic_class,MED-RT
C2744440,C0003392,has_therapeutic_class,MED-RT
C2744845,C0003392,has_therapeutic_class,MED-RT
C2744850,C0279516,has_therapeutic_class,MED-RT
C2744850,C4722090,has_therapeutic_class,MED-RT
C2744960,C0003292,has_therapeutic_class,MED-RT
C2745017,C4722074,has_therapeutic_class,MED-RT
C2746063,C0003392,has_therapeutic_class,MED-RT
C2746063,C4722426,has_therapeutic_class,MED-RT
C2746078,C4722052,has_therapeutic_class,MED-RT
C2746103,C4722075,has_therapeutic_class,MED-RT
C2746107,C4722075,has_therapeutic_class,MED-RT
C2746111,C4722075,has_therapeutic_class,MED-RT
C2746114,C4722075,has_therapeutic_class,MED-RT
C2746116,C4722075,has_therapeutic_class,MED-RT
C2746119,C4722075,has_therapeutic_class,MED-RT
C2746157,C4722075,has_therapeutic_class,MED-RT
C2746171,C4722075,has_therapeutic_class,MED-RT
C2746305,C0358514,has_therapeutic_class,MED-RT
C2747171,C0003392,has_therapeutic_class,MED-RT
C2756198,C0358514,has_therapeutic_class,MED-RT
C2756198,C4722075,has_therapeutic_class,MED-RT
C2756198,C4722090,has_therapeutic_class,MED-RT
C2756584,C0017173,has_therapeutic_class,MED-RT
C2756728,C4722058,has_therapeutic_class,MED-RT
C2756728,C4722089,has_therapeutic_class,MED-RT
C2825044,C0003204,has_therapeutic_class,MED-RT
C2825286,C0279516,has_therapeutic_class,MED-RT
C2825339,C0017173,has_therapeutic_class,MED-RT
C2825383,C0007220,has_therapeutic_class,MED-RT
C2825457,C0282686,has_therapeutic_class,MED-RT
C2825462,C4722078,has_therapeutic_class,MED-RT
C2825616,C0003289,has_therapeutic_class,MED-RT
C2825682,C4722090,has_therapeutic_class,MED-RT
C2825840,C0003292,has_therapeutic_class,MED-RT
C2826073,C4722060,has_therapeutic_class,MED-RT
C2826076,C4722027,has_therapeutic_class,MED-RT
C2826077,C4722027,has_therapeutic_class,MED-RT
C2826078,C4722027,has_therapeutic_class,MED-RT
C2826352,C4722060,has_therapeutic_class,MED-RT
C2826354,C0003392,has_therapeutic_class,MED-RT
C2827111,C4722029,has_therapeutic_class,MED-RT
C2827178,C4722060,has_therapeutic_class,MED-RT
C2827241,C0007220,has_therapeutic_class,MED-RT
C2827242,C0007220,has_therapeutic_class,MED-RT
C2827257,C0007220,has_therapeutic_class,MED-RT
C2827667,C0003392,has_therapeutic_class,MED-RT
C2827697,C0003392,has_therapeutic_class,MED-RT
C2828218,C0003289,has_therapeutic_class,MED-RT
C2828231,C4722029,has_therapeutic_class,MED-RT
C2828271,C4722078,has_therapeutic_class,MED-RT
C2828290,C0279516,has_therapeutic_class,MED-RT
C2828294,C0358514,has_therapeutic_class,MED-RT
C2828343,C4722078,has_therapeutic_class,MED-RT
C2830183,C0003392,has_therapeutic_class,MED-RT
C2917064,C0007680,has_therapeutic_class,MED-RT
C2919267,C4722426,has_therapeutic_class,MED-RT
C2920417,C0282686,has_therapeutic_class,MED-RT
C2930042,C0017173,has_therapeutic_class,MED-RT
C2930113,C4722056,has_therapeutic_class,MED-RT
C2930696,C0003191,has_therapeutic_class,MED-RT
C2930725,C4722075,has_therapeutic_class,MED-RT
C2930762,C0279516,has_therapeutic_class,MED-RT
C2930762,C4722090,has_therapeutic_class,MED-RT
C2930789,C0003392,has_therapeutic_class,MED-RT
C2930789,C0282686,has_therapeutic_class,MED-RT
C2931926,C0003392,has_therapeutic_class,MED-RT
C2933912,C4722088,has_therapeutic_class,MED-RT
C2934193,C0282686,has_therapeutic_class,MED-RT
C2934701,C4722075,has_therapeutic_class,MED-RT
C2935023,C0282686,has_therapeutic_class,MED-RT
C2936870,C0040615,has_therapeutic_class,MED-RT
C2937701,C4722078,has_therapeutic_class,MED-RT
C2939773,C4722078,has_therapeutic_class,MED-RT
C2940103,C0017173,has_therapeutic_class,MED-RT
C2948081,C4722058,has_therapeutic_class,MED-RT
C2948222,C4722090,has_therapeutic_class,MED-RT
C2949506,C4722060,has_therapeutic_class,MED-RT
C2955460,C0279516,has_therapeutic_class,MED-RT
C2955463,C4722093,has_therapeutic_class,MED-RT
C2962546,C0003289,has_therapeutic_class,MED-RT
C2973446,C0003392,has_therapeutic_class,MED-RT
C2973895,C4722052,has_therapeutic_class,MED-RT
C2974289,C0003392,has_therapeutic_class,MED-RT
C2974521,C0007220,has_therapeutic_class,MED-RT
C2974540,C4722052,has_therapeutic_class,MED-RT
C2975435,C0007220,has_therapeutic_class,MED-RT
C2976303,C0003451,has_therapeutic_class,MED-RT
C2979805,C4722027,has_therapeutic_class,MED-RT
C2980074,C0003392,has_therapeutic_class,MED-RT
C2980091,C0003392,has_therapeutic_class,MED-RT
C2980094,C0003392,has_therapeutic_class,MED-RT
C2981174,C0003392,has_therapeutic_class,MED-RT
C2981328,C0279516,has_therapeutic_class,MED-RT
C2981360,C0003209,has_therapeutic_class,MED-RT
C2981360,C4722090,has_therapeutic_class,MED-RT
C2982078,C0282686,has_therapeutic_class,MED-RT
C2983812,C4722030,has_therapeutic_class,MED-RT
C2983838,C0279516,has_therapeutic_class,MED-RT
C2983840,C0279516,has_therapeutic_class,MED-RT
C2983887,C0007220,has_therapeutic_class,MED-RT
C2983887,C4722060,has_therapeutic_class,MED-RT
C2983900,C4722427,has_therapeutic_class,MED-RT
C2983911,C0003209,has_therapeutic_class,MED-RT
C2983945,C0279516,has_therapeutic_class,MED-RT
C2983945,C4722090,has_therapeutic_class,MED-RT
C2983952,C0003308,has_therapeutic_class,MED-RT
C2983952,C4722090,has_therapeutic_class,MED-RT
C2983989,C4722052,has_therapeutic_class,MED-RT
C2986922,C0358514,has_therapeutic_class,MED-RT
C2986924,C0003392,has_therapeutic_class,MED-RT
C2987007,C0003392,has_therapeutic_class,MED-RT
C2987417,C0003392,has_therapeutic_class,MED-RT
C2987429,C4722075,has_therapeutic_class,MED-RT
C2987430,C0003392,has_therapeutic_class,MED-RT
C2987431,C0003191,has_therapeutic_class,MED-RT
C2987603,C0003392,has_therapeutic_class,MED-RT
C2987603,C4722075,has_therapeutic_class,MED-RT
C2987642,C0003392,has_therapeutic_class,MED-RT
C2987648,C0003392,has_therapeutic_class,MED-RT
C2987670,C0007680,has_therapeutic_class,MED-RT
C2987716,C0003392,has_therapeutic_class,MED-RT
C3154113,C4722060,has_therapeutic_class,MED-RT
C3154850,C0003451,has_therapeutic_class,MED-RT
C3159361,C4722075,has_therapeutic_class,MED-RT
C3162633,C4722078,has_therapeutic_class,MED-RT
C3177235,C0003451,has_therapeutic_class,MED-RT
C3179470,C4722053,has_therapeutic_class,MED-RT
C3179535,C0007680,has_therapeutic_class,MED-RT
C3179547,C4722075,has_therapeutic_class,MED-RT
C3179547,C4722090,has_therapeutic_class,MED-RT
C3179549,C0358514,has_therapeutic_class,MED-RT
C3181682,C0003392,has_therapeutic_class,MED-RT
C3192263,C0003392,has_therapeutic_class,MED-RT
C3204554,C4722427,has_therapeutic_class,MED-RT
C3205039,C4722060,has_therapeutic_class,MED-RT
C3205052,C4722060,has_therapeutic_class,MED-RT
C3247907,C0003392,has_therapeutic_class,MED-RT
C3252090,C0003451,has_therapeutic_class,MED-RT
C3252566,C0358514,has_therapeutic_class,MED-RT
C3253985,C0003451,has_therapeutic_class,MED-RT
C3254591,C0003392,has_therapeutic_class,MED-RT
C3255087,C0003209,has_therapeutic_class,MED-RT
C3255771,C4722074,has_therapeutic_class,MED-RT
C3255821,C0017173,has_therapeutic_class,MED-RT
C3255861,C0003209,has_therapeutic_class,MED-RT
C3255861,C4722090,has_therapeutic_class,MED-RT
C3255909,C0003209,has_therapeutic_class,MED-RT
C3255944,C0007680,has_therapeutic_class,MED-RT
C3255944,C4722078,has_therapeutic_class,MED-RT
C3255999,C4722060,has_therapeutic_class,MED-RT
C3256005,C4722060,has_therapeutic_class,MED-RT
C3256006,C4722060,has_therapeutic_class,MED-RT
C3256007,C4722060,has_therapeutic_class,MED-RT
C3256008,C4722060,has_therapeutic_class,MED-RT
C3256009,C4722060,has_therapeutic_class,MED-RT
C3256010,C4722060,has_therapeutic_class,MED-RT
C3256046,C4722060,has_therapeutic_class,MED-RT
C3256051,C4722060,has_therapeutic_class,MED-RT
C3256052,C4722060,has_therapeutic_class,MED-RT
C3256053,C4722060,has_therapeutic_class,MED-RT
C3256054,C4722060,has_therapeutic_class,MED-RT
C3256154,C4722090,has_therapeutic_class,MED-RT
C3256324,C0007680,has_therapeutic_class,MED-RT
C3256380,C4722029,has_therapeutic_class,MED-RT
C3256398,C0003209,has_therapeutic_class,MED-RT
C3256398,C1136254,has_therapeutic_class,MED-RT
C3256398,C4722090,has_therapeutic_class,MED-RT
C3256457,C4722027,has_therapeutic_class,MED-RT
C3256589,C0003195,has_therapeutic_class,MED-RT
C3256616,C0279516,has_therapeutic_class,MED-RT
C3256664,C4722078,has_therapeutic_class,MED-RT
C3256748,C4722078,has_therapeutic_class,MED-RT
C3256750,C4722078,has_therapeutic_class,MED-RT
C3256930,C0017173,has_therapeutic_class,MED-RT
C3257022,C4722060,has_therapeutic_class,MED-RT
C3264621,C0282686,has_therapeutic_class,MED-RT
C3265310,C0358514,has_therapeutic_class,MED-RT
C3265310,C4722075,has_therapeutic_class,MED-RT
C3265310,C4722090,has_therapeutic_class,MED-RT
C3265535,C4722078,has_therapeutic_class,MED-RT
C3265584,C4722078,has_therapeutic_class,MED-RT
C3272344,C0003392,has_therapeutic_class,MED-RT
C3272698,C4722426,has_therapeutic_class,MED-RT
C3272699,C4722426,has_therapeutic_class,MED-RT
C3272851,C0007220,has_therapeutic_class,MED-RT
C3273320,C0003392,has_therapeutic_class,MED-RT
C3273321,C0003392,has_therapeutic_class,MED-RT
C3273401,C4722426,has_therapeutic_class,MED-RT
C3273711,C0003392,has_therapeutic_class,MED-RT
C3273719,C0003297,has_therapeutic_class,MED-RT
C3273721,C0003297,has_therapeutic_class,MED-RT
C3273754,C0003308,has_therapeutic_class,MED-RT
C3273776,C0279516,has_therapeutic_class,MED-RT
C3282847,C4722078,has_therapeutic_class,MED-RT
C3463896,C0007220,has_therapeutic_class,MED-RT
C3463896,C3537168,has_therapeutic_class,MED-RT
C3464497,C4722075,has_therapeutic_class,MED-RT
C3467842,C0003392,has_therapeutic_class,MED-RT
C3467876,C0003392,has_therapeutic_class,MED-RT
C3468008,C0003392,has_therapeutic_class,MED-RT
C3472162,C0282686,has_therapeutic_class,MED-RT
C3473003,C0003209,has_therapeutic_class,MED-RT
C3474001,C4722090,has_therapeutic_class,MED-RT
C3474074,C4722060,has_therapeutic_class,MED-RT
C3474322,C4722075,has_therapeutic_class,MED-RT
C3475327,C4722075,has_therapeutic_class,MED-RT
C3475328,C4722075,has_therapeutic_class,MED-RT
C3475329,C4722075,has_therapeutic_class,MED-RT
C3475363,C0358514,has_therapeutic_class,MED-RT
C3484509,C0003204,has_therapeutic_class,MED-RT
C3485619,C4722060,has_therapeutic_class,MED-RT
C3488950,C4722075,has_therapeutic_class,MED-RT
C3488951,C4722075,has_therapeutic_class,MED-RT
C3488952,C4722075,has_therapeutic_class,MED-RT
C3489575,C0017173,has_therapeutic_class,MED-RT
C3489748,C0279516,has_therapeutic_class,MED-RT
C3489764,C4722075,has_therapeutic_class,MED-RT
C3489764,C4722090,has_therapeutic_class,MED-RT
C3490348,C0358514,has_therapeutic_class,MED-RT
C3490795,C4722078,has_therapeutic_class,MED-RT
C3491162,C0007220,has_therapeutic_class,MED-RT
C3491331,C4722090,has_therapeutic_class,MED-RT
C3491971,C4722052,has_therapeutic_class,MED-RT
C3491974,C0003451,has_therapeutic_class,MED-RT
C3492634,C0358514,has_therapeutic_class,MED-RT
C3494079,C4722027,has_therapeutic_class,MED-RT
C3495122,C4722090,has_therapeutic_class,MED-RT
C3495135,C4722078,has_therapeutic_class,MED-RT
C3495425,C0282686,has_therapeutic_class,MED-RT
C3495434,C4722027,has_therapeutic_class,MED-RT
C3495437,C4722078,has_therapeutic_class,MED-RT
C3495450,C0003289,has_therapeutic_class,MED-RT
C3495673,C0358514,has_therapeutic_class,MED-RT
C3496793,C0003392,has_therapeutic_class,MED-RT
C3497849,C0003392,has_therapeutic_class,MED-RT
C3500827,C4722074,has_therapeutic_class,MED-RT
C3500828,C4722074,has_therapeutic_class,MED-RT
C3501358,C0003392,has_therapeutic_class,MED-RT
C3502471,C0007220,has_therapeutic_class,MED-RT
C3502652,C0279516,has_therapeutic_class,MED-RT
C3502652,C4722030,has_therapeutic_class,MED-RT
C3505264,C0003209,has_therapeutic_class,MED-RT
C3528000,C0003392,has_therapeutic_class,MED-RT
C3528678,C4722075,has_therapeutic_class,MED-RT
C3529078,C4722051,has_therapeutic_class,MED-RT
C3529352,C0007220,has_therapeutic_class,MED-RT
C3529563,C4722027,has_therapeutic_class,MED-RT
C3529778,C0282686,has_therapeutic_class,MED-RT
C3529928,C0007680,has_therapeutic_class,MED-RT
C3531467,C4722075,has_therapeutic_class,MED-RT
C3535682,C4722075,has_therapeutic_class,MED-RT
C3535694,C0007220,has_therapeutic_class,MED-RT
C3535911,C4722427,has_therapeutic_class,MED-RT
C3537697,C0003392,has_therapeutic_class,MED-RT
C3538037,C4722060,has_therapeutic_class,MED-RT
C3538368,C4722430,has_therapeutic_class,MED-RT
C3539953,C0003451,has_therapeutic_class,MED-RT
C3540733,C0017173,has_therapeutic_class,MED-RT
C3541367,C0003289,has_therapeutic_class,MED-RT
C3542463,C4722027,has_therapeutic_class,MED-RT
C3555514,C4722058,has_therapeutic_class,MED-RT
C3555622,C4722052,has_therapeutic_class,MED-RT
C3640098,C0358514,has_therapeutic_class,MED-RT
C3640966,C0003392,has_therapeutic_class,MED-RT
C3641654,C4722027,has_therapeutic_class,MED-RT
C3642425,C4722088,has_therapeutic_class,MED-RT
C3642427,C0003308,has_therapeutic_class,MED-RT
C3644419,C0282686,has_therapeutic_class,MED-RT
C3644500,C0003392,has_therapeutic_class,MED-RT
C3644554,C0003392,has_therapeutic_class,MED-RT
C3645236,C4722075,has_therapeutic_class,MED-RT
C3645709,C4722078,has_therapeutic_class,MED-RT
C3656970,C0358514,has_therapeutic_class,MED-RT
C3657270,C0003392,has_therapeutic_class,MED-RT
C3657824,C0007680,has_therapeutic_class,MED-RT
C3657824,C4722075,has_therapeutic_class,MED-RT
C3658667,C4722090,has_therapeutic_class,MED-RT
C3658706,C0003392,has_therapeutic_class,MED-RT
C3659310,C0007220,has_therapeutic_class,MED-RT
C3660996,C4722090,has_therapeutic_class,MED-RT
C3661274,C0282686,has_therapeutic_class,MED-RT
C3661282,C0003289,has_therapeutic_class,MED-RT
C3661283,C4722074,has_therapeutic_class,MED-RT
C3661315,C0003392,has_therapeutic_class,MED-RT
C3661452,C0017173,has_therapeutic_class,MED-RT
C3661459,C0017173,has_therapeutic_class,MED-RT
C3661518,C0282686,has_therapeutic_class,MED-RT
C3663521,C0003289,has_therapeutic_class,MED-RT
C3665261,C4722027,has_therapeutic_class,MED-RT
C3667607,C0003289,has_therapeutic_class,MED-RT
C3668537,C4722075,has_therapeutic_class,MED-RT
C3695965,C0007220,has_therapeutic_class,MED-RT
C3695965,C3537168,has_therapeutic_class,MED-RT
C3696072,C0003451,has_therapeutic_class,MED-RT
C3696416,C4722078,has_therapeutic_class,MED-RT
C3700399,C0017173,has_therapeutic_class,MED-RT
C3700999,C0017173,has_therapeutic_class,MED-RT
C3709436,C0003289,has_therapeutic_class,MED-RT
C3709474,C0282686,has_therapeutic_class,MED-RT
C3709760,C4722027,has_therapeutic_class,MED-RT
C3709933,C0007220,has_therapeutic_class,MED-RT
C3711911,C0017173,has_therapeutic_class,MED-RT
C3712232,C0017173,has_therapeutic_class,MED-RT
C3713057,C4722027,has_therapeutic_class,MED-RT
C3713860,C4722060,has_therapeutic_class,MED-RT
C3713906,C4722428,has_therapeutic_class,MED-RT
C3713958,C0003451,has_therapeutic_class,MED-RT
C3714572,C0003392,has_therapeutic_class,MED-RT
C3714624,C0007220,has_therapeutic_class,MED-RT
C3714688,C0003451,has_therapeutic_class,MED-RT
C3814772,C4722090,has_therapeutic_class,MED-RT
C3817397,C4722426,has_therapeutic_class,MED-RT
C3818693,C0007220,has_therapeutic_class,MED-RT
C3818721,C0003392,has_therapeutic_class,MED-RT
C3818725,C4722430,has_therapeutic_class,MED-RT
C3818726,C0017173,has_therapeutic_class,MED-RT
C3818757,C0358514,has_therapeutic_class,MED-RT
C3818973,C0003289,has_therapeutic_class,MED-RT
C3832618,C4722078,has_therapeutic_class,MED-RT
C3833602,C4722090,has_therapeutic_class,MED-RT
C3848530,C4722059,has_therapeutic_class,MED-RT
C3848531,C4722027,has_therapeutic_class,MED-RT
C3848538,C4722297,has_therapeutic_class,MED-RT
C3848541,C0282686,has_therapeutic_class,MED-RT
C3848550,C0282686,has_therapeutic_class,MED-RT
C3848552,C0003204,has_therapeutic_class,MED-RT
C3848556,C4722427,has_therapeutic_class,MED-RT
C3848580,C4722075,has_therapeutic_class,MED-RT
C3848584,C0003451,has_therapeutic_class,MED-RT
C3848585,C0007220,has_therapeutic_class,MED-RT
C3848585,C0358514,has_therapeutic_class,MED-RT
C3848586,C4722089,has_therapeutic_class,MED-RT
C3850197,C4722092,has_therapeutic_class,MED-RT
C3851350,C0003451,has_therapeutic_class,MED-RT
C3852217,C4722090,has_therapeutic_class,MED-RT
C3852512,C0003451,has_therapeutic_class,MED-RT
C3852670,C0003451,has_therapeutic_class,MED-RT
C3852671,C0003392,has_therapeutic_class,MED-RT
C3852684,C0282686,has_therapeutic_class,MED-RT
C3852726,C0279516,has_therapeutic_class,MED-RT
C3852841,C0003392,has_therapeutic_class,MED-RT
C3852938,C0003451,has_therapeutic_class,MED-RT
C3853822,C0003392,has_therapeutic_class,MED-RT
C3853839,C0003392,has_therapeutic_class,MED-RT
C3853921,C0003392,has_therapeutic_class,MED-RT
C3854019,C0279516,has_therapeutic_class,MED-RT
C3855806,C4722078,has_therapeutic_class,MED-RT
C3856229,C0279516,has_therapeutic_class,MED-RT
C3857933,C0282686,has_therapeutic_class,MED-RT
C3858079,C0282686,has_therapeutic_class,MED-RT
C3859156,C4722078,has_therapeutic_class,MED-RT
C3859426,C4722027,has_therapeutic_class,MED-RT
C3859490,C4722075,has_therapeutic_class,MED-RT
C3859491,C4722075,has_therapeutic_class,MED-RT
C3859493,C4722075,has_therapeutic_class,MED-RT
C3859597,C0007680,has_therapeutic_class,MED-RT
C3859650,C0017173,has_therapeutic_class,MED-RT
C3860151,C4722072,has_therapeutic_class,MED-RT
C3864822,C4722060,has_therapeutic_class,MED-RT
C3864824,C0003451,has_therapeutic_class,MED-RT
C3864828,C4722075,has_therapeutic_class,MED-RT
C3864829,C4722075,has_therapeutic_class,MED-RT
C3864830,C4722075,has_therapeutic_class,MED-RT
C3864831,C4722075,has_therapeutic_class,MED-RT
C3864832,C4722075,has_therapeutic_class,MED-RT
C3872016,C0003451,has_therapeutic_class,MED-RT
C3872025,C0007680,has_therapeutic_class,MED-RT
C3872026,C0279516,has_therapeutic_class,MED-RT
C3872080,C4722051,has_therapeutic_class,MED-RT
C3883231,C0017173,has_therapeutic_class,MED-RT
C3883245,C4722075,has_therapeutic_class,MED-RT
C3883246,C4722075,has_therapeutic_class,MED-RT
